,Unnamed: 0.1,Unnamed: 0,user_id,business_id,text,date,compliment_count,feeling
557,557,594425,FCyqbhZ1H4piLWN5CJz2uw,hXENwSCtd8pdBrnN8XkXyA,Pay to park boooooo,2014-03-10 23:55:06,0,Neutral
558,558,594453,ycLqd07tldrHniIWngxNjw,KxxHb9EaLFuk9qy_BAAOcQ,"Wow talk about confused, disorganized and the attitude.",2017-04-18 15:56:32,0,Negative
559,559,595033,FAhSstquzvJjqkYUUqeZFg,bKtYoWxtlHaqP6KN65HWcA,Great hotel bathroom. I will one day have that shower at home.  Staff was a little disgruntled. Heard gift shop worker complaining that hotel desk didn't care about them getting their breaks.  Then walked by front desk and heard them complaining about smokers getting too many breaks.,2015-12-23 11:39:20,0,Positive
560,560,595607,LukSQGR0n9wVEUyyvwFKcA,yi9udL5fcmBjwcBcygv51Q,"Last year, friend and I showed up early for an early morning show at the Theaters at Canal Place and was greeted with mimosas and Coffee with Baileys! Thank you Saks Fifth and others for such a wonderful time!",2016-12-18 00:07:38,0,Positive
561,561,595773,94B0wXSGv8KHR9WzLlmbEQ,oVr68YLI0PMSkEc_SHMkFA,New schlafly relationship and they have the pumpkin spice brew!,2011-09-09 02:49:35,0,Positive
562,562,595884,R9hy8FSG869i9xeYNF_Y8Q,rhqyJ9sN-lb2JblkVFe13A,"Brutal service. I've always been on a payment plan where I pay per month. I've been a customer for 21 years. The accounting department said that ""I got away"" with paying by bank account payments instead of automatic debit because their new system Guidwire doesn't allow me to pay them from my bank account. Searching for new insurance.",2017-01-09 22:42:04,0,Negative
563,563,599672,RqoMDRXfU33DjzuZJnxZkA,fla7uhSa82DyFTMxiO53ng,Superb service.,2015-11-25 17:20:54,0,Positive
564,564,601094,qi1kIX4pNZD1_oZRskFaqg,Mb967pEMu4d1iimJhkdtWg,Have a full tank of gas for the way of lights...,2012-12-09 02:33:11,0,Positive
565,565,601261,-HrNTZyVs214lQ7ulFPm2w,yi9udL5fcmBjwcBcygv51Q,Canal place now has Anthropologie!,2010-11-17 22:55:45,0,Neutral
566,566,601453,PQSlPcQia2bt6ZNZhHzm_w,At_yVf3WdsIVclwgNDCO1g,Town car service is awesome!!  Driver was great!  Would definitely use again!,2014-05-15 00:32:38,0,Positive
567,567,602568,oTdhhT1kPQQO75RLAZF26w,k1EL0UvRYao_La9zdeUfJw,Breakfast buffet is great,2014-05-07 11:42:16,0,Positive
568,568,602758,zFg4uQM_P-LUpzt55_z3kQ,ULORSTWTa5PbyjM6K4tWDA,"Great service, highly recommend!",2017-06-06 22:48:40,0,Positive
569,569,602936,PQSlPcQia2bt6ZNZhHzm_w,At_yVf3WdsIVclwgNDCO1g,Such great service and an awesome driver with town car service.  Driver was on time and courteous.  Could not ask for better service.  Will definitely use again!!,2014-05-15 00:35:24,0,Positive
570,570,603041,bEC-sesAnLjMLoCIPZRdIw,fGUNmpB-Z3Tx51DM93eaBQ,Very nice room loved the colors & the was the room was set up.,2016-04-04 00:00:01,0,Positive
571,571,605208,QfdWOSyrfrY0MTioTXkBOQ,nhIffYn3kMRlHeClz0az1g,Greyhound station is just beside AmTrak,2014-07-03 20:52:17,0,Neutral
572,572,606063,8UyyBuE3wEtcqMpGYc0TaA,SG9XqFtfX1jRolp9og5kBQ,"There IS free WiFi in rooms, lobby, etc.",2015-04-08 01:56:01,0,Positive
573,573,606087,Tt3crbOLQ7ECSdr-NegUTA,oVr68YLI0PMSkEc_SHMkFA,Great service. Great food. Beautify holiday decor.,2015-12-05 18:50:57,0,Positive
574,574,606305,FvurjpvHHrPpeYhFXypGVw,M3G7USDHXk--ZycO1Zjs1w,Great service and food...clean and very comfortable environment... I recommend it...,2016-03-12 14:36:28,0,Positive
575,575,606474,qN3Wd_A_0BQE1Qt4u_oZvw,_E0WPHfJEYmwOUCAj-Jq1A,Hit the early bird specials at Pancho and Willies. $6.50 for some amazing meals!,2012-04-21 02:46:02,0,Positive
576,576,607371,VU0u2p9dE4-GhnjpQqZyig,IpA_AqlvRfWL9IH-WRSLcw,"7,21 we were the last available. But we made it.",2013-07-21 01:10:46,0,Positive
577,577,608301,SsCup4MMH8DU1wOKYWA47w,1aj1hnqPt3rqoB8tVRHLEA,No bottled water in rooms so grab some ahead of time.,2013-04-06 17:18:34,0,Neutral
578,578,609350,X9m66IGv1Gxt2Smn7quokA,z41OkHM-u9wsd_ZUti2VUw,This is no three star hotel. At best a 2 star,2017-11-10 06:22:12,0,Positive
579,579,610900,l6O4mX9Tfpb2y2il3WYYUw,6RmCKos_1EmLtg4oQXR9hw,Friendly staff and a few miles away from the beach. The rooms are super clean with a fresh smell! Head house keeper Kathy is a neat freak so if you have problems--ask for her! ;),2013-10-20 17:52:55,0,Positive
580,580,611716,oUgY4Xes9Jy-kl-xOweSfg,skWRxQU2LwbYQK0Dl_FqYw,Love everything about this hotel!  Just keep up the good work!  And don't quit!!!!,2014-03-03 04:25:38,0,Positive
581,581,611928,d2dI_FmY21o3ULtmI1_MgA,UjOq8dBVNv9weHrVDqm3kQ,No air conditioning!,2011-10-22 23:35:24,0,Neutral
582,582,613014,MEItTfCdDjAuXRREzCxrpA,P-PBH28Ck3jaUY660VTuAw,Used again. Great service!!!,2018-05-18 02:23:27,0,Positive
583,583,613042,HDgKu0OPre5_4myy7owl_A,nhIffYn3kMRlHeClz0az1g,SBA,2011-06-08 01:01:08,0,Neutral
584,584,613534,BLmguuKeCJNwo76QEt-zNg,nhIffYn3kMRlHeClz0az1g,SB to VTA,2011-11-04 20:05:56,0,Neutral
585,585,613804,zQkB-4dPbLNFkHsH85Z2PQ,ap-SkQRLsBQBsvAlAhK5uA,It smells so moldy do to a flood they had 1st floor is really bad 2nd is vad but not as bad and they have bedbugs....its horrible,2018-07-23 22:23:46,0,Negative
586,586,613857,1Xw_npZXLcsWBvlLYCiW_A,nhIffYn3kMRlHeClz0az1g,Check in two bags (less than 50 lbs) for free!,2014-02-17 21:38:04,0,Positive
587,587,614373,kzUrzR1bMJMoFS1MsP0bDg,UjOq8dBVNv9weHrVDqm3kQ,Ground rooms near pool are not ideal for couples. The hotel happily moved us,2016-07-20 19:48:14,0,Positive
588,588,615608,u5UPFdjCUL6ASstEgs5jJQ,OzOZLMWKF4h9bVq4ZrpIvA,Free hot tea all day in the lobby!   Inside pool and computer center w/ a printer.,2013-03-17 17:21:04,0,Positive
589,589,617514,44D_aExtdoexk42237KPjw,oVr68YLI0PMSkEc_SHMkFA,Ask for an extra bath robe when you check in. There is only one in the room. It was nice for hubby and I to both have one.,2015-04-12 15:42:05,0,Positive
590,590,618696,IIbFyb8XLhP9Mb62PG0u5Q,Mb967pEMu4d1iimJhkdtWg,LA-ish traffic.,2011-12-11 02:12:51,0,Neutral
591,591,619023,fvkEdv4wFu_nEgCk6UE5Ww,TZodoH7csDIwQ5EfWqqsJw,Our favorite hotel in the Quarter. They always take care of us.... :),2011-07-09 18:51:41,0,Positive
592,592,619799,2hlQtZUOcliqwi6L2gSnOQ,hXENwSCtd8pdBrnN8XkXyA,"BED BUGS, no need to say anything else.....",2016-07-14 20:04:46,0,Neutral
593,593,619928,2Ksevxbg2RelEM2ivtExJw,b7UPlhqUiliUy9vITKHGvQ,"Located in the ""Funk Zone,"" there are plenty of cool restaurants, bars and lounges within walking distance to the hotel.",2016-08-01 04:27:49,0,Positive
594,594,620550,7Cylwa8twwJQae1GQw4ZIQ,qeJ7HUUo-Cg75fxDV2dDbA,"They will attempt to blame their delays on anything but their own scheduling incompetence, to try to get out of compensating their passengers. Buyer beware!",2015-08-04 21:12:34,0,Positive
595,595,621180,vj-71bWcddq5l-FEkThVbw,oVr68YLI0PMSkEc_SHMkFA,Home!,2012-03-07 01:18:37,0,Neutral
596,596,621288,gD9a4wXND51R3c9lpbf_Lg,fla7uhSa82DyFTMxiO53ng,"If you're a light sleeper and have an outside room, you will probably need these. It's a small price to pay for such an awesome location.",2018-10-20 20:35:35,0,Positive
597,597,622149,UsXqCXRZwSCSw0AT7y1uBg,sMONhdaJjNGy97fypPcGxw,The guest happy hour by fireplace is great treat!,2017-04-25 07:03:45,0,Positive
598,598,622736,Z95FWe3KNicCF0QWSVUfrA,mxbnb3UCKZQvWri3TGgogQ,"Very good service and a great price, relative to our regular service National.  Their drivers are exceptionally friendly.",2014-08-17 20:47:02,0,Positive
599,599,623034,BfelBY7qgGq_MNYeRVvTaw,fla7uhSa82DyFTMxiO53ng,Book through hotels.com!,2014-05-18 21:19:38,0,Neutral
600,600,623918,oClGUimXsTxxh4DvuKu26Q,o9Gru-QFoxGK26FSWRCLXA,Easy in and out.,2014-05-20 20:53:15,0,Positive
601,601,627060,x-RCw1EBmR8xE6DR7n5SLg,wPuoQJPbrEQyBt9K73JiQQ,Bus never comes on time,2021-04-21 22:26:57,0,Neutral
602,602,628474,0i19OLI5vhkJ851dBGyNoQ,p6H295aQCbDJ80GcpqFvwA,They have a tap for sparkling water in the lobby. I love it!,2016-12-25 02:27:57,0,Positive
603,603,629269,w9Yv6F2dFkijAeaZjwBtIg,fqC3Iu46oXYuN-YVpMUg_w,"When you check in, get your 530 Kickback Drink Card. Every Evening from 530-700, enjoy 3 free drinks and some small bite foods.",2019-01-07 04:28:55,0,Positive
604,604,629465,JUMogWh2auIoihwHuUMF3Q,9aImekqGnpxl1HIhzBrd7Q,"Very nice time, staff was great and equipment is very well maintained.",2016-05-16 13:43:39,0,Positive
605,605,630578,ch_gWo0vbv-w-oEoY7ZEYw,hXENwSCtd8pdBrnN8XkXyA,New lobby is amazing,2012-03-05 06:00:06,0,Positive
606,606,631583,hBicl52tMVsTecdZSVL-lQ,1aj1hnqPt3rqoB8tVRHLEA,Tales of The Cocktail @totc,2011-07-20 05:16:40,0,Neutral
607,607,632135,RVagGrcHdy1HB7-_c9ywZQ,bk5ZKusfuzlar9z9JbHlIA,"Rooms are on the smaller side. If you have a lot of luggage and/or people, consider booking 2 rooms or a suite",2018-03-28 04:22:19,0,Neutral
608,608,633864,OGKyftJ4OK8EPR1tOgpYHg,fqC3Iu46oXYuN-YVpMUg_w,Awesome hotel very clean very friendly. We rarely stay at hotels this price range and the St. Paddy's day parade and the volleyball MEQ's. But I believe it is worth the cost.,2014-03-14 02:54:19,0,Positive
609,609,634173,1--vGlFDFhhnUj_SI4in0Q,1aj1hnqPt3rqoB8tVRHLEA,"Beautiful hotel, especially with the Christmas decorations.",2017-12-18 13:52:27,0,Positive
610,610,635637,l-iO8nkJq31wnY_YeO2b4g,qeJ7HUUo-Cg75fxDV2dDbA,I haven't spoke with anyone yet and I've been on hold over 2 hours,2021-06-24 19:53:19,0,Neutral
611,611,635809,Ba0IeVwBsvJvQKlQ5-w4Ig,H_ntB9U0wBCf48X53UnFOg,I will not stay here again. Ever.,2014-08-03 14:19:47,0,Neutral
612,612,639073,YSaYBzRTFqxxcObcE1Y6kg,_E0WPHfJEYmwOUCAj-Jq1A,Best part about this western village... The casino is beautiful!,2017-01-18 18:02:41,0,Positive
613,613,639160,TNnJYrtl6txVIl4R_vFp0Q,hmO76DoSlxEUPJ2NN3K9aw,Used Flyaway for years now!!! They awesome!!! Thank you,2017-06-02 03:23:32,0,Positive
614,614,640689,UsXqCXRZwSCSw0AT7y1uBg,sMONhdaJjNGy97fypPcGxw,Great street to stay on Edmonton. Lots to do locally.,2017-04-25 07:03:24,0,Positive
615,615,641870,qMsczSlA7j1OeY8IkSCsJg,j2PtdsRf9m9SGdwFfGfssw,Meghan Trainor said it best....NO,2021-07-30 03:03:46,0,Neutral
616,616,642722,1dFC0YhcvFu1ibPVYTkEfA,1aj1hnqPt3rqoB8tVRHLEA,Had to have a drink at the carousel bar.,2012-05-23 17:55:56,0,Neutral
617,617,643365,1qnILFEhUhd9pH226cqxOQ,SG9XqFtfX1jRolp9og5kBQ,I will stay here again!!!,2013-12-29 09:10:58,0,Neutral
618,618,644938,HRlycLwKJ0aV8SvV2ed60w,k1EL0UvRYao_La9zdeUfJw,"Horrible, horrible horrible",2013-06-27 23:40:01,0,Negative
619,619,645442,LZR8LW3De1CgBIzV-0_B9w,UjOq8dBVNv9weHrVDqm3kQ,1 night isn't enough! Very kind staff.,2011-02-13 01:18:55,0,Positive
620,620,645510,wFZwydsxCMx8w97d8ELqvQ,DlU5bGy4imZ5JzZYoQkdSg,Logan and AJ did a great job. Thanks guys!!,2016-09-22 13:55:08,0,Positive
621,621,645653,uOHw5tt3OeFl1j481bpjVg,H_ntB9U0wBCf48X53UnFOg,Don't do it,2011-10-05 14:44:08,0,Neutral
622,622,646726,C8WksQI42Bx_a-UdeWPH8w,tH10ZuH28GrccqTZ6TTl7A,"Carnival is great. I just finished my 14th cruise in General, about 11 with Carnival. Theres truly amazing. The only thing I dont like is after 12ish Midnight, theres nothing to do. All you can do is eat pizza and walk around. They need more activities especially for the teens.",2014-07-06 15:23:53,0,Positive
623,623,647077,rGEy0gJ8TskuRUEDdX9hIg,Mb967pEMu4d1iimJhkdtWg,First lights of the season :),2011-11-20 03:07:15,0,Positive
624,624,647350,dgKHFfd1dxpuRKUToups5A,jxbhi7rEQIjh4uSRunZQVA,"This place is lacking in service, not like a normal Hampton Inn .",2013-06-05 23:14:30,0,Positive
625,625,647614,jtezPYM7kuOkAt_-uU0VVw,oVr68YLI0PMSkEc_SHMkFA,whatever you ask they get,2013-08-17 15:06:06,0,Neutral
626,626,647759,uOHw5tt3OeFl1j481bpjVg,H_ntB9U0wBCf48X53UnFOg,Be prepared for bad service if you check in at night.,2011-10-05 06:17:01,0,Negative
627,627,647810,A9aCy9ljCyvO2DbvrW2eTg,k1EL0UvRYao_La9zdeUfJw,Not very good,2017-11-19 15:49:45,0,Negative
628,628,648222,nIlxu5zyvwaMGl9u1fJFUw,qeJ7HUUo-Cg75fxDV2dDbA,"Don't fly this plane, too many mechanical errors. They will prob have one midair and it will be the last $200 you save.",2016-07-22 20:12:04,0,Positive
629,629,648524,YLCb4dS3vwugxmEnpPIF8g,1aj1hnqPt3rqoB8tVRHLEA,Carousel Bar!,2012-03-17 23:52:20,0,Neutral
630,630,648537,AGMHXWqeyjYB7NPGYlKDOw,k1EL0UvRYao_La9zdeUfJw,Very close to airport. Pick up is down the escalators and cross the street to the garage.,2012-08-24 03:36:53,0,Positive
631,631,648824,DC8ylHoVLnlBNJ3h_TLZMg,UAFrK91Wd3YLBJg8Hfxj1Q,Check out stlvolleyball.com for some sweet dirty action!,2012-04-02 01:00:45,0,Negative
632,632,649755,uZsBdFIc_nHZ4hnN0MakCg,RIi9_NoeQ2gjqW_8HW0PYw,Here to help people sleep better!,2013-03-22 03:54:44,0,Positive
633,633,650532,3yBsOYauBunkyrPrhUtryQ,hXENwSCtd8pdBrnN8XkXyA,Prepare to pay for parking.,2014-06-04 15:29:53,0,Neutral
634,634,650733,9mock_MUoG5WJ1e0AFWPNg,WH_DZNs-vB0sx3K5-WOvDg,"If it's hard to come up with a fair ""tip"" for the ride you can refer to the Uber amount as a guide.",2017-08-10 04:12:01,0,Positive
635,635,651256,tJlsvyij1G8e8e1onQ4yBQ,Mb967pEMu4d1iimJhkdtWg,beautiful shrine! very solemn ...,2010-05-30 03:13:48,0,Positive
636,636,652568,Sf_zGR8Lu9kf9VYn0tw1CQ,hXENwSCtd8pdBrnN8XkXyA,Very nice hotel. No free wifi.,2010-12-06 14:53:29,0,Positive
637,637,652845,y72eSQ34CK5SuVoROYWoEw,Kyr2D8DqnzlJubnNp8poSw,"WiFi has weak signal not fast enough for streaming videos. Att 4G signal bad also. Bring your own AP wifi access point, plug into wired port.",2016-02-13 13:35:35,0,Negative
638,638,652982,jtezPYM7kuOkAt_-uU0VVw,oVr68YLI0PMSkEc_SHMkFA,"top of line service!
food and coffee above average
quiet
older hotel
5 for service",2013-08-18 18:20:28,0,Positive
639,639,653629,gG2nstMAoRmNtErBEHw0YA,rZ2Uygsn6vmnUIAaN_DIzQ,Avoid the pigeon. The chef's tasting menu will take you 2+ hours.,2011-05-16 03:16:09,0,Neutral
640,640,653970,Q8lwG6Lc9w04LyGkfMQ_Lw,UjOq8dBVNv9weHrVDqm3kQ,Could not use upgrade.,2013-05-26 00:39:17,0,Neutral
641,641,654712,xOdE7qWLTvmLwrn8jeWRog,lynRxJIurnxYiaM-595Ngw,"Good food for brunch, just don't come before closing at 1:30pm",2011-09-11 18:28:06,0,Positive
642,642,656961,MjHVY5gmi8dIWOGTH4UbNw,OE3ZfpTIi1HhueAQB_cPAA,"Love this hotel! Right on the beach, tiki bar and restaurant!",2017-07-18 16:32:59,0,Positive
643,643,657852,1qnILFEhUhd9pH226cqxOQ,SG9XqFtfX1jRolp9og5kBQ,"Checking out, actually.",2013-12-29 16:42:43,0,Neutral
644,644,658040,gkMCl3E95srh3pgD-Aoghg,hXENwSCtd8pdBrnN8XkXyA,"Beautiful hotel inside & wonderful, spacious rooms! If the location was better it would be perfect!",2013-06-17 15:39:17,0,Positive
645,645,658057,JQ0CDkFcQAcRHm8sQl-yeg,j0BboZmuQ4B1UIzhJ1VIBA,"Nice rooms, love the microwaves and refrigerators. Great breakfast too.",2012-12-16 20:24:37,0,Positive
646,646,659367,Z3X8WaXTdClkkcQBjK_lCg,UjOq8dBVNv9weHrVDqm3kQ,the beach at your doorstep,2011-08-05 21:53:39,0,Neutral
647,647,659446,IRm88a4SxiAA9nndsMC9lA,o9Gru-QFoxGK26FSWRCLXA,Drop!,2011-11-30 23:11:07,0,Neutral
648,648,660990,pobTOBqEbErjKeK5ID2h_g,TZodoH7csDIwQ5EfWqqsJw,Awesome hotel on Bourbon!,2012-09-09 21:01:43,0,Positive
649,649,661804,swEKaeE3c5UjCOYdPmGtZQ,WKp0r3Psm6vgVdyR3cDblg,Ahhhh.....spring training games.,2011-03-11 18:15:50,0,Neutral
650,650,661902,X8EaFdIcMn3hYdlH0hJQ7w,I2Yt74AzSQFfyQqgN7PSEg,Has a skybridge attached to a mall with plenty of shops and restaurants,2018-02-26 00:01:22,0,Neutral
651,651,662549,OgHsx8oKTrxFLcLEDvb8lQ,fGUNmpB-Z3Tx51DM93eaBQ,Clean environment... It is all you need to enjoy Reno.,2015-05-09 03:58:31,0,Positive
652,652,662550,rGEy0gJ8TskuRUEDdX9hIg,bKtYoWxtlHaqP6KN65HWcA,Specifically 1904 Steakhouse enjoying a 10th anniversary dinner with my lovely bride :),2011-07-10 00:23:12,0,Positive
653,653,664552,mhdBjkoCGhIVEpS36CLgJQ,_E0WPHfJEYmwOUCAj-Jq1A,Poker Bar!! Love this bartender..,2012-05-03 08:58:27,0,Positive
654,654,665644,Dqjl-5PzMl3gHHgTTPRF4A,yi9udL5fcmBjwcBcygv51Q,Free WiFi,2011-03-04 16:53:00,0,Positive
655,655,665887,pQe1F9FZHGJ4mYPmddDH4A,1aj1hnqPt3rqoB8tVRHLEA,Service at check-in was awesome and everyone was friendly. Rooms are small but very nice. I'll have to write a full review on this one!,2011-06-30 18:32:01,0,Positive
656,656,666746,qj8QMEey64VC0N30ilT9WQ,ap-SkQRLsBQBsvAlAhK5uA,Complimentary breakfast from 6:30 a.m -9:00 a.m. And free wifi. Frozen treat poolside daily from 4:30-5:00 p.m.,2014-07-23 18:22:02,0,Positive
657,657,667435,AlpJGY7AazlvQfpAaYIE5A,yICkcFt6NJGHqTXs24esKg,"A little piece of old Florida. Clean, comfortable room. Didn't try the restaurant though.",2014-12-26 05:57:14,0,Positive
658,658,670447,LZR8LW3De1CgBIzV-0_B9w,UjOq8dBVNv9weHrVDqm3kQ,Make sure you get a partial or full beach view room...beautiful!,2011-02-13 18:18:15,0,Positive
659,659,670562,4CSBzyHQyZ3ZUIKThXYmDA,TZodoH7csDIwQ5EfWqqsJw,Great place. Chris was very helpful and nice.,2012-10-14 13:14:15,0,Positive
660,660,670952,bKilEwjEyVRLBWa-oc0DiQ,hXENwSCtd8pdBrnN8XkXyA,There is less airport/ freeway noise on lower floors,2013-07-23 04:01:04,0,Negative
661,661,671734,hrTnMI1L_nxAyKFv9d2Pog,yICkcFt6NJGHqTXs24esKg,Beware of the Murphy bed!,2013-07-14 21:50:35,0,Neutral
662,662,671768,LZR8LW3De1CgBIzV-0_B9w,UjOq8dBVNv9weHrVDqm3kQ,Tell them you know me and they're take care of you.,2011-02-12 02:11:29,0,Neutral
663,663,672022,fzZdVcLp2Y9oYCXzDsWdrA,fla7uhSa82DyFTMxiO53ng,The service has been wonderful. Shemitria at the front desk went above and beyond to meet our needs and Neil kept us laughimg during check in.,2014-07-20 15:06:23,0,Positive
664,664,672033,1pyjJhqbQ53lBJkNSqs5Iw,2o4GOsWEmcdwjgqnEw0w9A,"For the love of god, wear bug spray! The mosquitos ate me alive!!",2018-09-10 16:11:16,0,Positive
665,665,672202,DVXGI1-4GDhdvaN_RltoCw,bKtYoWxtlHaqP6KN65HWcA,Food was just bad but the casino is cool.,2011-12-11 00:42:11,0,Negative
666,666,672292,8UaD9JOU9PgkzzczLSteXQ,fqC3Iu46oXYuN-YVpMUg_w,The view is amazing! This place is a great deal and it came highly recommended.,2014-04-30 22:01:42,0,Positive
667,667,672440,iccidslGio03hEQsu0I-9Q,_E0WPHfJEYmwOUCAj-Jq1A,Margarita time!,2012-06-03 01:23:17,0,Neutral
668,668,672535,e81UhEcYhINb1Ox8HNUw8A,jX1kNhinDzathM9gLumIjA,Penthouse suite ROCKS!!,2010-11-01 00:22:56,0,Neutral
669,669,672805,4kzhc7z_AX0seB6NymXnMQ,H_ntB9U0wBCf48X53UnFOg,Stay away!!!,2015-04-18 19:46:57,0,Neutral
670,670,673149,pEY2OUtHqqG7uJsJlFbfmQ,-v5f5UElbdAfqUSnN35lNA,Awesome service!!,2016-05-07 21:01:32,0,Positive
671,671,673247,8WbKV8S1PyW5hWOsAru2ZQ,qafbfRCEynr5k8vRfWuLyQ,Shuttle service to and from airport from the off site rental place. Interesting customer service. Might want to avoid. All reviews are fairly accurate.,2013-03-21 01:04:55,0,Positive
672,672,674220,C_lC1USAF_lbJsQwjuCfRw,O5Qm_-zDQko0UVXH5Noejg,Call about 3 hours ahead of you aren't downtown or at the airport,2013-05-08 06:05:32,0,Neutral
673,673,674388,KQ1sD18AwHdVuvwavokTqg,1aj1hnqPt3rqoB8tVRHLEA,Great place to recommend out of towners. Everyone I have sent there for hotel stays has commented in how lovely the hotel is and welcoming the entire staff is to their patrons. This is what New Orleans thrives on hospitality.,2013-09-21 11:35:45,0,Positive
674,674,674810,_3lLgTnK_oLvT7r9VNv3ug,_E0WPHfJEYmwOUCAj-Jq1A,Good odds,2014-08-02 19:38:32,0,Positive
675,675,677273,T4Qz2En2Sm885168LgRL-w,bKtYoWxtlHaqP6KN65HWcA,Great clean hotel! Great property too! Always good places to eat.,2018-10-27 23:57:21,0,Positive
676,676,677743,yOZ2YGfouQFjvs2CLmSzUg,_E0WPHfJEYmwOUCAj-Jq1A,The rooms are spacious and very clean! Very happy! Best part smoke free!,2016-06-15 02:17:35,0,Positive
677,677,677834,4yH6Df8mL3c1QLV_3HXb2A,DXDoeVULsKLb7LLyAfvuVg,Just checking in great little place by MARRIOTT,2021-10-12 23:09:45,0,Positive
678,678,678716,-U4vS4qp47MLkqF3SWEahA,UjOq8dBVNv9weHrVDqm3kQ,"Complimentary breakfast is awesome. Croissants, scones, deli meats and cheese, yogurt, etc. Don't sleep in and miss it. Only available until 10:00 am!",2015-07-01 23:14:57,0,Positive
679,679,683028,nGXqsx84wB4A9EokXq3EzQ,DlU5bGy4imZ5JzZYoQkdSg,would not recommend. sloppy and disrespectful service.,2017-12-06 20:19:44,0,Negative
680,680,683993,lqiQA4i1gSCBAura3ZpUUA,w37sJQmXgGzRK6MCackIyw,Great price for location. Don't expect a luxury hotel. Right next to the beach.,2018-10-12 20:14:47,0,Positive
681,681,684139,LRwRkjfxv8EWynwGL9NROA,yi9udL5fcmBjwcBcygv51Q,Look for the 18002SellHomes lady here.,2011-09-09 19:56:39,0,Neutral
682,682,684197,6w83DYabdvtSSXXASntB_w,1aj1hnqPt3rqoB8tVRHLEA,Great band and great drinks.,2017-05-06 04:01:13,0,Positive
683,683,684383,zdJybaUgUyN4W1p8agLvmw,DXDoeVULsKLb7LLyAfvuVg,Make sure you know the parking situation BEFORE you go. With construction going on and the fact it's in the heart of everything....you won't regret having this planned out in advance. We didn't and paid more for parking than we should have.,2020-11-26 20:12:48,0,Positive
684,684,685942,QIyrABXzljJ6bcfJu-rBag,Z6hqjf076rZHcfKQRMKUmg,A+++,2018-03-30 05:38:18,0,Neutral
685,685,687283,bgesfsjuuBmjs9yao9GxyQ,Iu7QerAvVSGN3Y1CcCm64g,"Con artists. Charged outrageous price for simple procedure. Said it would take many hours and that's why it costs so much.car was done within 3 hours. Total $1,300 for a brake line and change of brakes.",2014-01-08 12:02:19,0,Negative
686,686,688208,KVb3LECtHWKtSmsTM9Nlpg,ap-SkQRLsBQBsvAlAhK5uA,"This place is disgusting, the room smells like mold and the elevator doesn't work!!",2021-03-28 13:25:41,0,Negative
687,687,688706,sGP9iOL4rJIE6M76ozY-2g,1aj1hnqPt3rqoB8tVRHLEA,"Carousel bar was so unique. Cleanest and nicest smelling bathroom ever, even during a Friday night.",2020-01-04 03:08:43,0,Positive
688,688,688855,D136QyU0XSoCesX_uA6_IQ,uiZYkZbLxI4PwwySBO4Fnw,Awesome service,2015-03-19 17:52:55,0,Positive
689,689,688960,AS96SnlEXKDfdgff-yGU5g,hXENwSCtd8pdBrnN8XkXyA,They have long term parking and a shuttle to the airport,2019-07-21 23:08:29,0,Negative
690,690,689189,jx369bdz6hTlf60FLvoSQQ,qUHOwXHHY1zj44t9Ap00Uw,bad service. stay away!,2015-04-09 03:44:27,0,Negative
691,691,689261,wQB-j0mSYUMFojCbBkxaHw,_E0WPHfJEYmwOUCAj-Jq1A,"We ate at the cafe, great food for a great price. Loved the $2 black jack",2018-07-04 20:53:51,0,Positive
692,692,691804,qV8Sof9w3gK1mWaOIOYMSw,ATzv3wgKWAz94WM1K79EUQ,Nice staff. Clean but VERY outdated property.,2011-03-15 22:40:26,0,Positive
693,693,692323,yNHxcF3hMZtnvOHiz8xd9Q,fqC3Iu46oXYuN-YVpMUg_w,Nice!,2013-05-04 03:01:06,0,Positive
694,694,695943,ySOhmCpwTXWZdODLMw8Jeg,P-PBH28Ck3jaUY660VTuAw,"Friendly service, priced reasonably",2019-08-26 20:02:29,0,Positive
695,695,696461,QIyrABXzljJ6bcfJu-rBag,Z6hqjf076rZHcfKQRMKUmg,A+++ Love this hotel,2018-04-21 02:11:23,0,Positive
696,696,697317,87OCXlB-rC9e2NehslgorQ,yi9udL5fcmBjwcBcygv51Q,The parking garage is a death trap,2011-03-26 18:31:35,0,Neutral
697,697,697362,t91NMKYcLcclBx95Rd5c-g,YQP1MseLyRjPOQ66pdi2uw,Best thing was the corn flakes for breakfast. Coffee was blah.. I'm pretty sure I saw a roach on the buffet table. Do not stay here. Not worth it. Horrible water pressure. It's a negative 5 star place,2019-11-15 03:04:07,0,Positive
698,698,697786,lqiQA4i1gSCBAura3ZpUUA,w37sJQmXgGzRK6MCackIyw,Great price for location. Don't expect a 5 star hotel. Right next to the beach.,2018-08-21 00:31:45,0,Positive
699,699,698844,94KneEmG-MxVk7QiLbVavw,toEYTrafM81UMo2GyCSxFw,Bartenders have a bad attitude,2019-10-27 05:14:13,0,Negative
700,700,699940,CsZdsCmpGNteD3ZZ_iryOg,2dPiEMXII3wF4uNCeWDEpg,Complimentary cocktails and hors d'oeuvres for loyal members every night from 5:30 - 9:00 PM.,2014-01-08 03:44:19,0,Positive
701,701,702454,UJgdagCXvhXpTLbG3rCYog,k1EL0UvRYao_La9zdeUfJw,Terrible Christmas meal. Not worth $25!,2018-12-26 03:08:15,0,Negative
