name,address,latitude,longitude,category,gmap_id,description,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
Econo Lodge Monterey Fairgrounds,"Econo Lodge Monterey Fairgrounds, 2042 N Fremont St, Monterey, CA 93940",36.5955624,-121.8648498,"Hotel, Motel",0x808de453b2d0a755:0xa33bb70829e596eb,"Unassuming lodging with free continental breakfast & WiFi, plus a seasonal outdoor pool & hot tub.",2.6,48,,,{},,"['0x808de44ff88e50d9:0xf3ebf6696e89603d', '0x808de45500077f53:0xca77665f8fc2fc12', '0x808de4524d4824d1:0xe414aa5997df658d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808de453b2d0a755:0xa33bb70829e596eb?authuser=-1&hl=en&gl=us
Mammoth Lakes Resort Reservations,"Mammoth Lakes Resort Reservations, 3005 Meridian Blvd, Mammoth Lakes, CA 93546",37.635634,-118.981602,Hotel,0x80960d082321c01d:0x73e8bea185877db6,,4.6,8,,,{},,"['0x80960c53b85c1a35:0xc9debbdf3d3dc08c', '0x80960d3ccb876729:0x264e528f58ff5837']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80960d082321c01d:0x73e8bea185877db6?authuser=-1&hl=en&gl=us
The Rose Cottage in De Bruce,"The Rose Cottage in De Bruce, 4 Goff Rd, Livingston Manor, NY 12758",41.9140975,-74.72721899999999,"Inn, Bar, Bed & breakfast, Hotel, Motel, Restaurant",0x89dc97fd8935dd97:0x80860aef765fe4b4,,5.0,8,,,{},,"['0x89dc96b5299f8c21:0x655a4f6d2ff33480', '0x89dc9eb04aa5bfc5:0x28c8e6e64e3819a8', '0x89dc9905a8eead03:0x41d91a5712ac28c6', '0x89dc99a8041e848b:0x8e9850111ae2e2c4', '0x89dc98360c0805b3:0xaaedc61df435609a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dc97fd8935dd97:0x80860aef765fe4b4?authuser=-1&hl=en&gl=us
Niagara Shores Campground and Conference Center,"Niagara Shores Campground and Conference Center, 6419 Lake Road 18, Appleton, NY 14008",43.3429024,-78.6801596,"Indoor lodging, Campground, Conference center, Event venue, Gay & lesbian organization, Holiday accommodation service, Hotel, Retreat center, Spiritist center, Wedding venue",0x89d486fb46b35e0f:0xf89fc350fa1c93f0,,4.8,38,,,{},,"['0x89d49ced4b2e0f51:0x3079048d41e88081', '0x89d47f8dc483fd1d:0x9e5f2eb2f9f00003', '0x89d47eaacc4b432b:0xe3951a60f614b69e', '0x89d486ec5b15e6df:0x1782ecb9ef1eef46', '0x89d363270e44a395:0xa5c0d39e65898723']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d486fb46b35e0f:0xf89fc350fa1c93f0?authuser=-1&hl=en&gl=us
The Luxury Log House,"The Luxury Log House, 145 Pine Ln, Lanesville, NY 12450",42.210297,-74.224931,Hotel,0x89dc53af65a602b5:0x10190ffe79346777,,4.5,2,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dc53af65a602b5:0x10190ffe79346777?authuser=-1&hl=en&gl=us
Hill Top Bed And Breakfast,"Hill Top Bed And Breakfast, 123 Davy Rd, Fort Plain, NY 13339",42.9910876,-74.7502848,Hotel,0x89deba26c3815eb7:0x2c206dc2bb7928d9,,3.0,4,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89deba26c3815eb7:0x2c206dc2bb7928d9?authuser=-1&hl=en&gl=us
Fairfield by Marriott Inn & Suites Batavia,"Fairfield by Marriott Inn & Suites Batavia, 4333 Federal Dr, Batavia, NY 14020",43.0216474,-78.1952249,Hotel,0x89d3ef1ae65b1b43:0x8bf13ae03f36eca2,,5.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d3ef1ae65b1b43:0x8bf13ae03f36eca2?authuser=-1&hl=en&gl=us
The Bowery Hotel,"The Bowery Hotel, Northville, NY 12134",43.2994285,-74.2179326,Hotel,0x89df0171545c9d63:0xb32174675a59f436,,4.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89df0171545c9d63:0xb32174675a59f436?authuser=-1&hl=en&gl=us
Glen Hollow Wine Country Cottage,"Glen Hollow Wine Country Cottage, 5680 Seneca Point Rd, Naples, NY 14512",42.74462,-77.340317,"Bed & breakfast, Hotel",0x89d11853a57ca815:0x80db666c440faca,,4.8,6,,,{},,"['0x89d11159fd2bd37f:0x5a63a520d0bb183b', '0x89d126a6944a3611:0x5d38ad623fa1589c', '0x89d0fd2018c235b7:0x7dd7d4042c042486', '0x89d1238df32dde4b:0xe5cf03c702a50a33', '0x89d117a327cdf533:0xccd6353076c0d3c0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d11853a57ca815:0x80db666c440faca?authuser=-1&hl=en&gl=us
Times Square Towers,"Times Square Towers, 7 W 45th St, New York, NY 10036",40.7558834,-73.9800775,Hotel,0x89c258ffcaad98a9:0x2c9c3733efc6ef43,,4.2,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258ffcaad98a9:0x2c9c3733efc6ef43?authuser=-1&hl=en&gl=us
Knights Inn Pulaski,"Knights Inn Pulaski, 3733-3724 NY-13, Pulaski, NY 13142",43.553507,-76.11120199999999,"Motel, Hotel, Inn, Lodge",0x89d83535ea1c89e9:0x60969af715844b03,"Budget hotel offering basic rooms & suites with kitchenettes, plus an outdoor pool & free Wi-Fi.",2.1,8,,,{},,"['0x89d83535d0069ab9:0x38b31628798cc221', '0x89d9ccad17aed2db:0xb321441f11592247', '0x89d9b48ad2011237:0x8e5b023aa8395e01', '0x89d835241e8175c9:0x43108fe85d12650c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d83535ea1c89e9:0x60969af715844b03?authuser=-1&hl=en&gl=us
Studio in Times Square,"Studio in Times Square, 136 W 46th St, New York, NY 10036",40.7578645,-73.983992,Hotel,0x89c2585240000001:0xb38aa8ec0cc82533,,3.2,33,,,{},,"['0x89c259a8b8bed199:0xd37b8cf9fc5ec686', '0x89c2598cdd031af3:0xee8b7f1f7cb91e53', '0x89c259ab62ac1ea9:0x88424aadb214e624', '0x89c2595602823451:0x26996d9bc11615e1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2585240000001:0xb38aa8ec0cc82533?authuser=-1&hl=en&gl=us
Gilt,"Gilt, 455 Madison Ave, New York, NY 10022",40.7578805,-73.97515159999999,Hotel,0x89c258fc6c3037df:0x4c0fd32b72899779,,4.4,8,,,{},,"['0x89c258fb92e6a263:0xaeb4b3fb72fcd717', '0x89c2590189300cbd:0xb94e6b9642523640', '0x89c259939f2282f5:0xd7cf3ec32abb9821']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258fc6c3037df:0x4c0fd32b72899779?authuser=-1&hl=en&gl=us
Oakwood Residence Sixth Avenue,"Oakwood Residence Sixth Avenue, 888 6th Ave, New York, NY 10001",40.7481543,-73.9886899,"Hotel, Apartment building, Serviced accommodation",0x89c259a8d3694aad:0x53bb7b3cfa9dcc1a,,4.3,15,,,{},,"['0x89c2584d7e4f0c05:0xdee09bfb872d483d', '0x89c259a59b91a2bb:0xa15472255a86738d', '0x89c25856265dceff:0x4b38e9ab646515f6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259a8d3694aad:0x53bb7b3cfa9dcc1a?authuser=-1&hl=en&gl=us
Misdemeanor,"Misdemeanor, 85 Smith St, Brooklyn, NY 11201",40.6889121,-73.9887719,"Bar, Hotel, Restaurant",0x89c25a4dd5dcebe9:0xdc469c4188dc5330,"Hotel venue offering seasonal cocktails & eclectic small plates, plus expansive outdoor seating.",2.7,8,,,"{'Service options': ['Dine-in', 'Delivery'], 'Highlights': ['Fast service', 'Great cocktails'], 'Offerings': ['Alcohol', 'Beer', 'Cocktails', 'Hard liquor', 'Wine'], 'Amenities': ['Restroom'], 'Atmosphere': ['Casual', 'Cozy'], 'Crowd': ['Groups']}",,"['0x89c25a4dbb5bd8f5:0x4cd70a1b8be4a774', '0x89c25a4b64427f03:0x7e60327ed30062ea', '0x89c25a506d00b9a3:0xb358b696be9f462a', '0x89c25a50fd970a23:0x1ea29563377251bb']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25a4dd5dcebe9:0xdc469c4188dc5330?authuser=-1&hl=en&gl=us
Birchwood Suites,"Birchwood Suites, 423 Clay Pitts Rd, East Northport, NY 11731",40.8690135,-73.2999851,Hotel,0x89e82541e0455555:0xe58eb8af0ecd5de1,,3.0,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e82541e0455555:0xe58eb8af0ecd5de1?authuser=-1&hl=en&gl=us
Ramada Syracuse,"Ramada Syracuse, 1305 Buckley Rd, Syracuse, NY 13212",43.0948646,-76.17214659999999,"Hotel, Lodge",0x89d9f204bf81d3d5:0x9f909457b566ff2f,"Laid-back hotel with an indoor pool, an airport shuttle & casual dining, plus free WiFi & breakfast.",4.0,18,,,{},,"['0x89d9f21b0257d53d:0xb0c6fc48c7af6978', '0x89d992aa9fb00001:0x4d09993429b9982e', '0x89d9ecef7bf5c023:0x27264a774087f5f3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d9f204bf81d3d5:0x9f909457b566ff2f?authuser=-1&hl=en&gl=us
Harlem 144 Guest House,"Harlem 144 Guest House, 144 W 120th St, New York, NY 10027",40.8051247,-73.9495755,Hotel,0x89c2f612248002bd:0x110c9492e7d1b9b7,,3.3,4,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f612248002bd:0x110c9492e7d1b9b7?authuser=-1&hl=en&gl=us
Kiara's Rooms,"Kiara's Rooms, 9 E 126th St, New York, NY 10035",40.8070074,-73.9411064,Hotel,0x89c2f720760a3b95:0xcc98298b78d187f9,,4.0,2,,,{},,"['0x89c2f673c922380b:0x2523a23155826d0d', '0x89c2f6715cdd33a9:0x3df8d833d07d7e2', '0x89c2f5e1fcffeaa3:0xc0309350cbabf695', '0x89c2f60dac1d0f67:0xa92333213dfea1bc', '0x89c2f611f5713c49:0xb5b046ac8c1f3ac7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f720760a3b95:0xcc98298b78d187f9?authuser=-1&hl=en&gl=us
Leah's Creekside Farmhouse,"Leah's Creekside Farmhouse, 166 N Branch Rd, Hortonville, NY 12745",41.7708208,-75.0272741,Hotel,0x89db590fe894ac4d:0xe6cdf39679c1ab91,,4.4,7,,,{},,"['0x89db592829555555:0x66748f4d9e3e3f0f', '0x89db59a659d1bd27:0x9ebd1f1f7e32111', '0x89db597f6c70d3b7:0x98877859b146b1d7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89db590fe894ac4d:0xe6cdf39679c1ab91?authuser=-1&hl=en&gl=us
Twenty Woodlawn Bed & Breakfast,"Twenty Woodlawn Bed & Breakfast, 20 Woodlawn Ave, Fairport, NY 14450",43.100326,-77.448101,"Bed & breakfast, Hotel, Lodge, Resort hotel",0x89d6ccb569245f2f:0xa66dcf3d47771ca9,Warmly decorated rooms in a quaint century-old B&B offering gardens & porches with seating areas.,4.5,8,,,{},,"['0x89d134d8ae8caddd:0x8b51ff29ae4e23ae', '0x89d6cd08e4b22285:0x25a4d120744aa1ad', '0x89d6b418ad2399b7:0x205672def7bc335c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d6ccb569245f2f:0xa66dcf3d47771ca9?authuser=-1&hl=en&gl=us
Westbrook Inn Lake George,"Westbrook Inn Lake George, 45 Gage Rd, Lake George, NY 12845",43.4152333,-73.718203,Hotel,0x89dfc5b358e40001:0x167ccca5d2ab6216,,3.5,4,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dfc5b358e40001:0x167ccca5d2ab6216?authuser=-1&hl=en&gl=us
Copper Kettle Motel,"Copper Kettle Motel, 5098 NY-23, Windham, NY 12496",42.3087071,-74.2308664,Hotel,0x89dc4ca7b63134bf:0xaf23c9cf30d4bf44,"Rustic rooms & a cottage in a laid-back motel offering a restaurant, a bar & free Wi-Fi.",4.5,28,,,{},,"['0x89dc4ca0256f300d:0x500acb2868c4afcb', '0x89dc4ca60a60c3f5:0xec6e4e4ca4a183c8', '0x89dc4c9871e64633:0xfc95da7faf78269', '0x89dc4ca7d0db6d11:0xbdb3fd0711b2e5d4', '0x89dc4c6eb941c2e7:0x192ee202143b144c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dc4ca7b63134bf:0xaf23c9cf30d4bf44?authuser=-1&hl=en&gl=us
Quality Inn,"Quality Inn, 330 W Morris St, Bath, NY 14810",42.3365623,-77.32919729999999,Hotel,0x89d1af1ff6a750db:0xb2e4d045f836d612,,3.0,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d1af1ff6a750db:0xb2e4d045f836d612?authuser=-1&hl=en&gl=us
Clarion,"Clarion, 997 Loudon Rd, Latham, NY 12110",42.771054,-73.7529802,"Hotel, Conference center",0x89de0dfc808682b9:0x81849b3c4855cf29,,3.8,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0dfc808682b9:0x81849b3c4855cf29?authuser=-1&hl=en&gl=us
Bass Cabin #1,"Bass Cabin #1, Hancock, NY 13783",41.9262897,-75.185076,Hotel,0x89db68448b69b223:0xec663dec0ce68301,,4.7,3,,,{},,"['0x89db686ef0be92e1:0x2bdbed714393681e', '0x89db68b9ba2d753d:0x263cd790c1dfe1ce', '0x89db65745f6a7fcd:0x5423ecaee31c54f0', '0x89db634f40d66841:0x787a7ed3966bc0c0', '0x89db68c6aa6bfea7:0x2a617f3ae6fcf258']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89db68448b69b223:0xec663dec0ce68301?authuser=-1&hl=en&gl=us
Marriot Hotel,"Marriot Hotel, 1455 Washington Ave, Albany, NY 12206",42.6904353,-73.82054099999999,Hotel,0x89de0b0875073937:0x7988132f0168768c,,4.5,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0b0875073937:0x7988132f0168768c?authuser=-1&hl=en&gl=us
Rosens,"Rosens, 366 Mt Hope Rd, Swan Lake, NY 12783",41.7339333,-74.8054758,Hotel,0x89dca5139943d611:0x67b9fd9133a4484f,,5.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dca5139943d611:0x67b9fd9133a4484f?authuser=-1&hl=en&gl=us
The Roslyn Cleaners,"The Roslyn Cleaners, 4 Main St, Roslyn, NY 11576",40.7996544,-73.6507177,"Dry cleaner, Hotel supply store, Laundry service, Shoe repair shop, Tailor",0x89c287bf9e904e67:0xa13fc12cea21c48c,,5.0,7,,"[['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM'], ['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM']]",{},Temporarily closed,"['0x89c2934ca5d33c19:0x31568a549176307e', '0x89c2608d1c881d63:0xcbedc8af8823656', '0x89c2862a5bfcef7d:0x466ff719d0ba3145', '0x89c287d4ccee709f:0x38b6efedf88e0595']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c287bf9e904e67:0xa13fc12cea21c48c?authuser=-1&hl=en&gl=us
Julius Tower @ Caesars Palace,"Nevada, Las Vegas, S Las Vegas Blvd, Julius Tower @ Caesars Palace邮政编码: 89109",36.11615,-115.1747,Hotel,0x80c8c43b403a2b63:0x26a6fb6158fd1ed2,,4.0,1,,,{},,"['0x80c8c43c44ca7527:0x31213cf622027289', '0x80c8c43b2e7a89dd:0x25732030bbfbd35c', '0x80c8c43105c1ff4f:0x6d0f5e8df39e7c48', '0x80c8c43b19ef2ce7:0x160b7a7445887fd5', '0x80c8c415ac77058b:0xa1b4397e7377d345']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c43b403a2b63:0x26a6fb6158fd1ed2?authuser=-1&hl=en&gl=us
Loews Lake Las Vegas Weddings,"Loews Lake Las Vegas Weddings, 101 Montelago Blvd, Henderson, NV 89011",36.1141297,-114.9233193,Hotel,0x80c8d7f43ea0556f:0x3fd5dee3e089d163,,4.6,8,,,{},,"['0x80c8d7931617b8e1:0x2edb4e5b34c6b5c4', '0x80c8d72a78b33443:0x8b54bd071e761751', '0x80c8d79316237551:0xbb838f0856242600', '0x80c8d0d5e02d4df9:0x879ecdda58733bf2', '0x80c8d793cf2f7447:0x44d4fe636d2f98cc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8d7f43ea0556f:0x3fd5dee3e089d163?authuser=-1&hl=en&gl=us
AEROPUERTO CARRAN INTERNATIONAL,"AEROPUERTO CARRAN INTERNATIONAL, 4201 W Washington Ave, Las Vegas, NV 89107",36.1804768,-115.1983181,Hotel,0x80c8c1fa633f64b7:0x2cd93f334e7886a7,,5.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c1fa633f64b7:0x2cd93f334e7886a7?authuser=-1&hl=en&gl=us
The Rita Suites (Free Parking),"The Rita Suites (Free Parking), 344 E Desert Inn Rd, Las Vegas, NV 89109",36.1299118,-115.1615801,Hotel,0x80c8c46b8f955555:0xf2a812b082278e75,,3.6,7,,,{},,"['0x80c8c46b9bc7833b:0x25a6d6d95c6c4f12', '0x80c8c422de2a8695:0xb1c13b73cbbb6fed', '0x80c8c44322838d8f:0xe78570ddb28c4436', '0x80c8c715c38020b9:0x9c319b96fae1127a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c46b8f955555:0xf2a812b082278e75?authuser=-1&hl=en&gl=us
Michigan Gran Rapids,"Michigan Gran Rapids, 4635-4745 E Vegas Valley Dr, Las Vegas, NV 89121",36.13623,-115.0719732,Hotel,0x80c8dbb95761393b:0x60ae868ad6887830,,4.0,2,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8dbb95761393b:0x60ae868ad6887830?authuser=-1&hl=en&gl=us
Dreamer's Playground,"Dreamer's Playground, 1521 S Granite Ave, Ontario, CA 91762",34.0458579,-117.6640893,Hotel,0x80c3337578149bc3:0xe1fbe30d68cb654c,,2.5,2,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3337578149bc3:0xe1fbe30d68cb654c?authuser=-1&hl=en&gl=us
Shutter tree LLC,"Shutter tree LLC, 1301 N Main St, Los Angeles, CA 90012",34.0646225,-118.2320161,Hotel,0x80c2c726ff611c9b:0x886dc4eff4972e0a,,5.0,6,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c726ff611c9b:0x886dc4eff4972e0a?authuser=-1&hl=en&gl=us
Ansonia Hotel,"Ansonia Hotel, 711 Post St, San Francisco, CA 94109",37.7873512,-122.4137649,Hotel,0x808581156c1e229d:0x3b3585b21c8ad9da,,4.4,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808581156c1e229d:0x3b3585b21c8ad9da?authuser=-1&hl=en&gl=us
Fisherman's Inn,"Fisherman's Inn, 7201 21st St, Westminster, CA 92683",33.7631079,-118.0033269,Hotel,0x80dd28a42894af4d:0x87f8922407e415c9,,4.0,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd28a42894af4d:0x87f8922407e415c9?authuser=-1&hl=en&gl=us
Sun Meadows,"Sun Meadows, 1350 Kirkwood Meadows Dr, Kirkwood, CA 95646",38.6839159,-120.068134,Hotel,0x8099f6b294d0400f:0x18625154f9c351b6,,4.2,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8099f6b294d0400f:0x18625154f9c351b6?authuser=-1&hl=en&gl=us
Villa Rosa Inn,"Villa Rosa Inn, 1577 S Indian Trail, Palm Springs, CA 92264",33.8033173,-116.5406262,Hotel,0x80db1b13a8a802d3:0x85350bb95e0a5018,"Elegant guestrooms & suites, including some with kitchens, plus a pool, complimentary bikes & Wi-Fi.",4.2,8,,,{},,"['0x80db1b1372354af1:0x21dd14be6f15520f', '0x80db1ba6e47675b3:0xa82bc860eb856d4', '0x80db1bd70287b0e1:0x5ef55056454e8107', '0x80db1b0e34d564a1:0xdc4e71b0b830f509']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db1b13a8a802d3:0x85350bb95e0a5018?authuser=-1&hl=en&gl=us
THE HILLSDALE HOTEL,"THE HILLSDALE HOTEL, 51 6th St, San Francisco, CA 94102",37.7816373,-122.4093127,Hotel,0x8085817d4310f8ff:0xab2dd78f70c687ab,,2.8,8,,,{},,"['0x80858083f8444693:0x999efbeb03bad080', '0x808580845a74e759:0x2fc53bf9c78a2c93', '0x8085808472815f4f:0xfcd62e9cffae9745', '0x808580845eaece7d:0x8c080b82a7532813', '0x808580845783a4d1:0x2d18abe2316c0a3f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085817d4310f8ff:0xab2dd78f70c687ab?authuser=-1&hl=en&gl=us
Cosmos Hotel,"Cosmos Hotel, 343 S San Joaquin St, Stockton, CA 95203",37.9493803,-121.286305,Hotel,0x80901297c39e118d:0xf5e9380093392d6a,,2.9,14,,,{},,"['0x809012985d600561:0x7ab3421d9179123a', '0x809012a876d2128f:0xfd609b4d28aff471', '0x809012ea01e670a9:0xb17b9c6f5dc343f2', '0x809013c9adc9c6ad:0xf7c8c6a111a00186']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80901297c39e118d:0xf5e9380093392d6a?authuser=-1&hl=en&gl=us
Marine Manor BLDG 1341,"Marine Manor BLDG 1341, Oceanside, CA 92058",33.3026809,-117.3196029,Hotel,0x80dc7b01fb8045ab:0x1c1fedea2b9c7b9f,,3.2,18,,,{},,"['0x80dc7aff7c5e17af:0x3ef2209b2b9650fc', '0x80dc6fbae21461e5:0x56e4a34c13f151f4', '0x80dc6f1ca94dcc87:0x3bfd2346e5ab4f93', '0x80dc7185d1c26d67:0x82f3278327502970', '0x80dc6e350cfb84b3:0x25b9249f9fd4a20']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc7b01fb8045ab:0x1c1fedea2b9c7b9f?authuser=-1&hl=en&gl=us
Old Oakland Hotel,"Old Oakland Hotel, 805 Washington St, Oakland, CA 94607",37.8009214,-122.2751141,Hotel,0x808f80b715d50f07:0xcaabb7b3e709951d,,3.7,7,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f80b715d50f07:0xcaabb7b3e709951d?authuser=-1&hl=en&gl=us
Hampton Inn Parking,"Hampton Inn Parking, 1280 Sullivan Ave, Daly City, CA 94015",37.6909317,-122.4717392,Hotel,0x808f7c6d0bf21799:0x5a79268c7e0ed9cd,,4.3,4,,,{},,"['0x808f7d6ff86e9083:0x6bb16b03c9e8fc36', '0x808f7ed146fba4ff:0x160e8d5dfa13c174', '0x808f79b573b40259:0x2ad36980589b0dd1', '0x808f7d703db6792d:0x8a4d67a706c04df3', '0x808587969c3a501f:0x223af7db18fef48']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7c6d0bf21799:0x5a79268c7e0ed9cd?authuser=-1&hl=en&gl=us
AMTEX,"AMTEX, 736 Inland Center Dr, San Bernardino, CA 92408",34.0884177,-117.2990586,Hotel supply store,0x80dcacce9802f219:0xb0e1dc74009f2335,,3.2,48,,"[['Wednesday', '5AM–5PM'], ['Thursday', '5AM–5PM'], ['Friday', '5AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '5AM–5PM'], ['Tuesday', '5AM–5PM']]",{'Accessibility': ['Wheelchair accessible entrance']},Closed ⋅ Opens 5AM Thu,"['0x80dcae774fe2057f:0x1f6859a4f1b7424e', '0x80c2d2f8c7dc60c1:0xf2eec758eb479de3', '0x80dcb52c53e982e1:0x8987115c4426f4ed', '0x80c3534a5e859353:0xc8781191815979a9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcacce9802f219:0xb0e1dc74009f2335?authuser=-1&hl=en&gl=us
Mirabel Hotel & Rest Group,"Mirabel Hotel & Rest Group, SW Corner Mission & 4th, Suite 5, Carmel-By-The-Sea, CA 93923",36.5579106,-121.9211637,Hotel,0x808de61458327aa7:0x2733cdf5fe4fa4e0,,4.5,2,,,{},,"['0x808de615622d7553:0x794ffb792c1d5b01', '0x808de8a9ee915f0d:0xaaeb9084b4113d47', '0x808de63fb5a9b445:0xe029ed35a2e2e132', '0x808de66a467b2f49:0x74325cc1e3c2b6cb', '0x808de61555c88365:0x5aade3e1b4af0bb2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808de61458327aa7:0x2733cdf5fe4fa4e0?authuser=-1&hl=en&gl=us
La Marquise,"La Marquise, 535 S Gramercy Pl, Los Angeles, CA 90020",34.064356499999995,-118.3131654,Hotel,0x80c2b890ef2c7659:0x505785273ef565d4,,4.0,8,,,{},,"['0x80c2b89040fc6d07:0x49249d33769db7b7', '0x80c2b890cab1bde5:0x5f3ad7daa3a4b502', '0x80c2b897e19185b7:0x1881fa4b8a95247c', '0x80c2b89737c02e7d:0x845d8ea767e105c0', '0x80c2c7b5f8a2f155:0xfb61169a946990ed']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b890ef2c7659:0x505785273ef565d4?authuser=-1&hl=en&gl=us
Orchid Tree Inn,"Orchid Tree Inn, 261 S Belardo Rd, Palm Springs, CA 92262",33.820009,-116.5481985,Hotel,0x80db1ba5e2109b83:0x1a709ea1475ec23e,,4.0,3,,,{},,"['0x80db1bb97664794d:0x4af047dbb71e8d8d', '0x80db1bb96faddf31:0xe6ec60245dd775c1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db1ba5e2109b83:0x1a709ea1475ec23e?authuser=-1&hl=en&gl=us
Azul Hospitality Group,"Azul Hospitality Group, 800 W Ivy St UNIT D, San Diego, CA 92101",32.727368,-117.17052,"Corporate office, Hotel",0x80d954b39dea9df9:0xf600352d7ec90db9,,4.2,8,,,{'Accessibility': ['Wheelchair accessible entrance']},,"['0x80dbf93dc7d686f5:0xc0e05b8720ce3388', '0x80d954b03a33e1f5:0x9dee3324e6c2de09', '0x80d955293ff1663f:0x911877bc702df159', '0x80deab2f95b5a623:0xc1299024dfe9fc82', '0x80dbf7298f6f5a1f:0xb9273f3437d76074']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d954b39dea9df9:0xf600352d7ec90db9?authuser=-1&hl=en&gl=us
Studio 6,"Studio 6, 249 N Humboldt Ave, Willows, CA 95988",39.5226029,-122.213306,"Motel, Hotel",0x808305059aa5694b:0x1357b91369deef70,,1.8,15,,,{},,"['0x808305045bd2be63:0xe2778bc03801489', '0x8083050470ee2fbf:0xcfc0ade14d29fd12', '0x80830503ec2953a1:0x56e235adfe195184']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808305059aa5694b:0x1357b91369deef70?authuser=-1&hl=en&gl=us
Golden Pheasant Inn,"Golden Pheasant Inn, 249 N Humboldt Ave, Willows, CA 95988",39.5230821,-122.2123412,Hotel,0x8083050585493eb9:0xcef2d66dfda4054e,,2.0,3,,,{},,"['0x8083050470ee2fbf:0xcfc0ade14d29fd12', '0x80830543b6b8015b:0xe89858c6fb595463', '0x80830503ec2953a1:0x56e235adfe195184', '0x8083053c541c8683:0x82f345b9aa94ca01']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8083050585493eb9:0xcef2d66dfda4054e?authuser=-1&hl=en&gl=us
